Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
73	1.1990238	0.7090745	2.6933334	0.0	200.0	-0.009492555	0.09339944	1.2697258	0.06603099	0.29259259	0.6	0.05	0.38333336	0.4	2.3607907	163.0	193.45833	2.25	6.5416665	0.0	22.421066	2.25	126.05650019645691
74	1.0650102	0.6871844	2.9388888	0.2	200.0	-0.008652954	0.080729164	1.181796	0.075013034	0.25444445	0.65000004	0.05	0.3357143	0.2	2.4441626	161.0	196.5	1.875	3.5	0.0	23.867792	1.9166666	122.37524628639221
75	1.2485156	0.5573422	2.35	0.2	200.0	-0.018287687	0.1565505	1.2153202	0.062760524	0.31160715	0.5	0.05	0.35833335	0.25	2.3522317	140.0	194.33333	2.3333333	5.6666665	0.0	27.754374	2.375	129.14205527305603
76	1.1739578	0.836018	3.919883	0.2	199.45833	-0.016169526	0.08097958	1.0505137	0.048565004	0.2867347	0.6	0.05	0.35833335	0.25	2.2644114	197.0	194.625	2.0416667	4.8333335	0.0	35.267197	2.0833333	126.66448736190796
77	1.2038745	0.8900134	3.4970589	0.0	198.25	0.012313575	0.06860978	0.79388875	0.035650585	0.24903847	0.45000002	0.05	0.30624998	0.45000002	2.2625763	194.0	192.45833	2.1666667	5.7916665	0.0	23.250788	2.2916667	127.73413324356079
78	2.2502308	1.1328615	4.2442856	0.84444445	189.83333	-0.007429387	0.13861464	1.0308263	0.05727203	0.325	0.6	0.0	0.43125	0.35	2.3046114	200.0	174.20833	3.3333333	15.625	0.0	12.401525	3.4583333	153.26014852523804
79	2.0792334	1.062748	4.4594874	0.2	191.70833	0.00030487744	0.09978465	1.1504239	0.04639907	0.3551948	0.7	0.05	0.45	0.5	2.1528583	152.0	179.875	3.2083333	11.833333	0.0	14.424254	3.7916667	144.4076805114746
80	2.1041925	1.1981192	4.545555	0.2	189.125	0.0071435603	0.07956659	0.9453578	0.027071157	0.34407896	0.75	0.05	0.48333338	0.3	2.2260013	152.0	181.66667	3.1666667	7.4583335	0.0	27.98076	3.375	143.1528503894806
81	1.9870228	1.1245257	4.402381	0.2	190.79167	-0.014341667	0.13742702	1.1660259	0.03997058	0.32702702	0.65000004	0.0	0.45	0.15	2.5603147	139.0	182.58333	3.0833333	8.208333	0.0	23.92225	3.2916667	136.5080213546753
82	3.1810675	1.0180156	4.3974605	1.2763158	151.95833	0.010465329	0.15030836	1.317943	0.026393915	0.34903848	0.7	0.0	0.49499997	0.5	2.0218213	133.0	136.625	4.3333335	15.333333	0.0	10.132607	5.125	150.48499059677124
83	3.4861133	0.9297483	4.281746	0.90666664	132.625	0.005830562	0.14453125	1.2924693	0.015452622	0.37201837	0.75	0.15	0.53333336	0.35	2.106789	173.0	117.458336	4.5416665	15.166667	0.0	10.006084	5.1666665	149.9850492477417
84	3.4689007	1.0671146	4.4952383	0.6	151.5	0.010878247	0.1331273	1.1268712	0.0079867765	0.38971964	0.75	0.1	0.52500004	0.35	2.293028	138.0	138.79167	4.4583335	12.708333	0.0	11.036658	5.0416665	151.50447702407837
85	3.366932	0.82024276	4.299174	1.767619	150.5	0.022828436	0.104474306	1.0555472	-0.014196147	0.34629628	0.65000004	0.05	0.4714286	0.25	2.1598618	181.0	139.91667	4.5	10.583333	0.0	13.666026	5.0	152.18689703941345
86	3.0706873	0.9964801	4.426973	1.2	161.5	0.03266269	0.13281251	0.8730297	-0.018392885	0.35899997	0.7	0.05	0.49374998	0.3	2.3031654	201.0	152.54167	4.1666665	8.958333	0.0	17.530207	4.5	147.58949398994446
87	2.1532223	1.2015821	4.2705884	0.2	186.91667	0.018263005	0.060886707	0.6430417	-0.013835442	0.33311686	0.65000004	0.05	0.4227273	0.35	2.105114	162.0	178.16667	3.2083333	8.75	0.0	21.128557	3.5	147.205801486969
