Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Acc	MaxAcc	MinAcc	MaxTrialAcc	MaxMaxTrialAcc	MinMaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
381	2.9154778	1.6226467	4.704762	0.0	154.75	0.59999996	0.90000004	0.25	0.68571424	0.90000004	0.5	0.7	1.156395	166.0	146.70833	3.5833333	8.041667	0.0	11.743506	4.625	118.52933120727539
382	3.6659899	1.1382334	4.766061	0.0	118.875	0.60233647	0.90000004	0.2	0.675	0.90000004	0.45000002	0.45000002	1.9487913	162.0	108.125	4.4583335	10.75	0.0	7.7002673	6.0	143.12765312194824
383	3.2352474	1.3523123	4.9866667	0.75555557	146.75	0.6119792	0.95	0.2	0.6636363	0.95	0.2	0.7	1.2408006	164.0	136.45833	4.0	10.291667	0.0	11.865536	4.9583335	130.23846054077148
384	3.5627012	1.1670616	4.723636	0.6	146.0	0.64345795	0.90000004	0.35	0.72222227	0.90000004	0.45000002	0.5	1.4372089	199.0	135.33333	4.4583335	10.666667	0.0	10.539248	5.5	137.6020050048828
385	3.4018345	1.4394048	4.9333334	0.0	136.70833	0.69	1.0	0.2	0.79375005	1.0	0.45000002	0.75	1.1542985	211.0	128.95833	4.1666665	7.75	0.0	18.156822	4.9166665	136.0905466079712
386	3.6496143	1.2179297	4.828388	0.45333335	139.79167	0.6385714	0.95	0.15	0.7111111	0.95	0.35	0.75	0.98878205	199.0	130.875	4.375	8.916667	0.0	16.52409	5.1666665	163.84808230400085
387	3.94369	1.0246029	5.330171	0.8888889	108.583336	0.646875	1.0	0.2	0.7571429	1.0	0.4	0.45000002	1.3771741	187.0	99.291664	4.6666665	9.291667	0.0	10.168029	5.5	143.32035493850708
388	2.9208422	1.6363505	4.9019046	0.0	125.083336	0.6425288	0.95	0.25	0.71666664	0.95	0.45000002	0.6	1.3620627	166.0	118.125	3.625	6.9583335	0.0	10.589957	4.2916665	129.58029866218567
389	3.6248782	1.1712061	4.8874726	0.7	117.916664	0.6183963	0.90000004	0.2	0.7642857	0.90000004	0.5	0.8	0.6814628	215.0	107.583336	4.4166665	10.333333	0.0	9.130944	5.7916665	135.03367567062378
390	3.2864525	1.0909114	4.818182	1.3142858	150.75	0.55544555	0.95	0.2	0.65	0.95	0.25	0.6	1.1224184	216.0	141.45833	4.2083335	9.291667	0.0	10.522058	5.1666665	131.50528025627136
391	3.528511	1.1950049	4.983626	0.53333336	129.66667	0.5838095	0.95	0.25	0.7388889	0.95	0.4	0.5	1.79483	229.0	120.791664	4.375	8.875	0.0	8.971184	5.375	130.6748287677765
392	3.9060352	1.0200053	4.7022223	0.2	112.5	0.63035715	0.95	0.2	0.70909095	0.95	0.4	0.7	1.1085886	220.0	101.833336	4.6666665	10.666667	0.0	8.802228	6.0	138.60882663726807
393	3.4102037	1.2172514	4.7244444	0.6	139.16667	0.6223301	0.90000004	0.25	0.7300001	0.90000004	0.5	0.55	1.6392902	182.0	129.375	4.2916665	9.791667	0.0	11.897037	5.5416665	135.0783314704895
394	3.8604958	0.8902288	4.9075704	1.8142856	128.875	0.6449542	0.90000004	0.25	0.77500004	0.90000004	0.5	0.7	1.0365208	169.0	118.916664	4.5416665	9.958333	0.0	11.163438	5.9583335	150.59876108169556
395	4.042717	0.7160889	5.254286	1.7555555	113.916664	0.6403509	1.0	0.15	0.7111111	1.0	0.15	0.45000002	1.6134522	187.0	104.333336	4.75	9.583333	0.0	10.156367	5.7083335	141.5941779613495
396	3.0724478	1.1551427	4.8876925	1.0666667	141.20833	0.5979382	0.95	0.2	0.7857142	0.95	0.6	0.6	1.3131824	177.0	133.875	4.0416665	7.3333335	0.0	9.923481	4.5833335	129.02074575424194
397	3.3572452	1.49603	4.9714284	0.0	128.95833	0.6183674	1.0	0.15	0.76250005	1.0	0.45000002	0.65000004	1.476537	181.0	121.208336	4.0833335	7.75	0.0	7.8178077	5.2083335	130.4692177772522
398	3.577819	1.3101194	5.12381	0.45714283	131.0	0.6597087	1.0	0.25	0.8	1.0	0.5	0.6	1.1743326	187.0	122.541664	4.2916665	8.458333	0.0	11.057781	5.1666665	129.00700187683105
399	3.9785745	1.0703535	5.0110517	0.50000006	127.833336	0.65779823	0.95	0.2	0.75833327	0.95	0.65000004	0.55	1.4119885	218.0	117.916664	4.5416665	9.916667	0.0	9.8036	5.5	137.51918482780457
400	3.6589024	1.2427601	5.2114286	0.2	131.08333	0.6278846	0.95	0.25	0.69375	0.95	0.35	0.45000002	1.7104181	202.0	120.958336	4.3333335	10.125	0.0	9.260448	5.3333335	127.16559171676636
401	3.6564167	1.2159694	4.726154	0.2	121.125	0.6148148	0.90000004	0.3	0.76250005	0.90000004	0.6	0.7	0.97630805	173.0	111.208336	4.5	9.916667	0.0	10.023929	6.1666665	131.03637599945068
402	2.9989254	1.4697758	5.100433	0.2	162.75	0.5911111	0.90000004	0.2	0.6642857	0.90000004	0.3	0.6	0.9895824	211.0	154.625	3.75	8.125	0.0	16.470463	4.4583335	123.21217131614685
403	3.7060127	1.3237112	4.855873	0.52307695	121.541664	0.6221698	0.95	0.3	0.7428571	0.95	0.4	0.5	1.587724	220.0	112.375	4.4166665	9.166667	0.0	10.433384	5.5833335	129.55647492408752
404	3.3382652	1.4022996	5.220952	0.0	136.70833	0.5994845	0.95	0.2	0.69375	0.95	0.4	0.7	1.2344587	123.0	127.583336	4.0416665	9.125	0.0	10.258788	4.9166665	133.68332839012146
405	3.1662724	1.5225921	4.923925	0.0	148.125	0.6396739	0.95	0.2	0.75	0.95	0.5	0.65000004	1.1130381	144.0	140.0	3.8333333	8.125	0.0	16.746689	4.5	125.76178789138794
406	3.6079285	1.4065399	5.0698414	0.0	119.916664	0.57058823	0.95	0.2	0.7285714	0.95	0.45000002	0.65000004	1.1775126	160.0	112.166664	4.25	7.75	0.0	11.766701	4.9166665	125.20881843566895
407	3.5894432	1.1444887	4.7777777	1.0181818	114.666664	0.59392524	0.90000004	0.2	0.7	0.90000004	0.35	0.65000004	1.0045048	189.0	105.375	4.4583335	9.291667	0.0	9.637451	5.5833335	122.05449151992798
408	3.5045383	1.5933858	4.986147	0.0	133.45833	0.602	0.95	0.3	0.7388889	0.95	0.5	0.75	0.9688207	176.0	124.208336	4.1666665	9.25	0.0	14.909489	5.2916665	127.45277261734009
409	3.5959177	1.3338821	4.98	0.2	133.33333	0.5548077	1.0	0.15	0.6333333	1.0	0.25	0.75	1.1215019	188.0	123.458336	4.3333335	9.875	0.0	10.530032	5.4166665	128.79996180534363
410	3.714239	1.0638417	4.5942855	0.0	138.25	0.5453704	0.90000004	0.15	0.7125	0.90000004	0.45000002	0.7	1.1700286	186.0	127.916664	4.5	10.333333	0.0	9.053077	5.9166665	130.4118778705597
411	3.9631116	0.7489126	4.9512267	1.6181818	133.70833	0.62763166	0.90000004	0.15	0.7277777	0.90000004	0.45000002	0.5	1.3107742	187.0	123.458336	4.75	10.25	0.0	10.2213545	5.5416665	132.30209183692932
412	3.7696953	1.3320608	5.36	0.66666675	126.041664	0.65721154	1.0	0.3	0.805	1.0	0.5	0.7	1.5685879	158.0	116.75	4.3333335	9.291667	0.0	9.620612	5.4166665	127.47916340827942
413	3.367318	1.4745309	4.824771	0.0	120.5	0.60495055	0.95	0.3	0.75624996	0.95	0.45000002	0.55	1.4750781	140.0	112.208336	4.2083335	8.291667	0.0	9.83341	5.3333335	123.25044822692871
414	3.3586226	1.323074	4.7714286	0.0	140.41667	0.6323232	1.0	0.25	0.6791666	1.0	0.25	0.4	1.7816658	184.0	130.875	4.125	9.541667	0.0	11.880615	5.3333335	123.10150480270386
415	3.3929818	1.3936746	4.8600245	0.0	142.04167	0.60202014	0.95	0.3	0.73125005	0.95	0.35	0.75	0.99760693	193.0	132.75	4.125	9.291667	0.0	13.145005	5.375	124.97840738296509
416	3.5378475	1.1031345	5.273333	1.2000002	127.708336	0.66310674	0.95	0.2	0.74090904	0.95	0.5	0.6	1.2303222	202.0	118.791664	4.2916665	8.916667	0.0	11.575081	5.25	125.45294523239136
417	3.7576084	1.0962821	4.9733334	0.2	128.79167	0.62638897	0.95	0.25	0.775	0.95	0.55	0.5	1.1339308	190.0	119.416664	4.5	9.375	0.0	13.149895	5.25	124.39231848716736
418	3.9199724	1.0141779	5.167619	0.6	139.29167	0.6875	1.0	0.35	0.78333336	1.0	0.35	0.6	1.3532407	214.0	130.08333	4.6666665	9.208333	0.0	12.373543	5.5416665	139.59328889846802
419	3.6562479	1.4040363	4.7644444	0.2	125.25	0.66	0.90000004	0.25	0.75555557	0.90000004	0.55	0.6	1.2689282	212.0	114.791664	4.375	10.458333	0.0	13.398984	5.3333335	125.72608757019043
420	3.2164261	1.3162535	5.1757574	0.86153847	131.25	0.630303	0.95	0.1	0.71428573	0.95	0.45000002	0.55	1.3147526	196.0	122.166664	4.125	9.083333	0.0	11.850991	5.25	120.22182273864746
421	3.3140593	1.360688	5.0891376	0.2	143.33333	0.63418365	0.95	0.2	0.7277777	0.95	0.35	0.45000002	1.78656	191.0	133.25	4.0833335	10.083333	0.0	11.382506	5.4166665	125.77125430107117
422	3.974429	0.9312006	5.0533333	0.7	120.875	0.6378379	0.95	0.25	0.74444443	0.95	0.4	0.5	1.6441714	157.0	110.916664	4.625	9.958333	0.0	7.9718857	5.75	130.70956087112427
423	3.75881	1.148727	4.9209523	0.9142856	133.91667	0.6386794	0.90000004	0.15	0.7571429	0.90000004	0.55	0.55	1.37635	168.0	123.875	4.4166665	10.041667	0.0	12.772771	5.5833335	130.35338044166565
424	3.6135464	1.2287024	4.7999997	0.2	144.91667	0.6307693	0.95	0.25	0.7642857	0.95	0.45000002	0.75	0.9408638	192.0	134.625	4.3333335	10.291667	0.0	17.579866	5.625	129.24222493171692
425	3.109187	1.6002008	5.102857	0.53333336	123.541664	0.6304348	0.95	0.25	0.6642857	0.95	0.35	0.45000002	1.7703972	162.0	115.5	3.8333333	8.041667	0.0	13.980428	4.8333335	129.04145073890686
426	3.3749924	1.4306182	4.9463925	0.2	125.875	0.614	0.90000004	0.15	0.66999996	0.90000004	0.2	0.7	1.169785	181.0	116.166664	4.1666665	9.708333	0.0	8.189365	5.0833335	128.99945998191833
427	3.2132576	1.3548602	4.94368	0.6	148.66667	0.6408163	0.90000004	0.2	0.67142856	0.90000004	0.3	0.6	1.342324	183.0	140.0	4.0833335	8.666667	0.0	10.258728	5.4583335	144.1359589099884
428	3.5221615	1.2787397	4.657143	0.6	134.58333	0.59278846	0.90000004	0.3	0.6888889	0.90000004	0.35	0.6	1.7175047	210.0	125.375	4.3333335	9.208333	0.0	17.22251	5.2083335	139.11141085624695
429	3.1097295	1.4329541	4.781026	0.0	151.625	0.6331522	0.90000004	0.2	0.76428574	0.90000004	0.55	0.7	1.4417242	156.0	142.95833	3.8333333	8.666667	0.0	11.200569	4.9166665	143.29458689689636
430	3.0780418	1.4550772	4.870215	0.6	157.04167	0.6139785	0.90000004	0.3	0.7250001	0.90000004	0.3	0.6	1.5388198	157.0	148.70833	3.875	8.333333	0.0	11.877304	4.9583335	130.8823525905609
431	3.7499568	1.4130993	5.4835167	0.0	119.916664	0.685577	1.0	0.2	0.8055556	1.0	0.65000004	0.5	1.3804905	170.0	110.125	4.3333335	9.791667	0.0	8.997736	5.7083335	136.12635731697083
432	3.1874847	1.2913488	4.7822223	0.6666667	150.41667	0.6626316	0.90000004	0.3	0.75833327	0.90000004	0.6	0.85	0.9191179	165.0	141.66667	3.9583333	8.75	0.0	14.9572935	5.0416665	132.22038507461548
433	3.1903002	1.484575	5.003896	0.0	132.95833	0.617742	0.95	0.15	0.7214285	0.95	0.55	0.65000004	1.0071199	169.0	126.25	3.875	6.7083335	0.0	13.652274	4.6666665	131.70506048202515
434	3.411026	1.5982714	5.133333	0.0	141.33333	0.6510101	1.0	0.35	0.8125	1.0	0.55	0.6	1.489391	153.0	132.20833	4.125	9.125	0.0	10.478844	4.9166665	134.48480558395386
435	3.627268	1.3946368	5.2087913	0.2	129.58333	0.67326725	1.0	0.3	0.8357143	1.0	0.65000004	0.8	0.97262925	176.0	120.916664	4.2083335	8.666667	0.0	9.744025	5.125	134.48411870002747
436	3.5493805	1.3507824	4.96	0.2	130.25	0.6616505	0.95	0.35	0.7388889	0.95	0.35	0.7	0.74229336	171.0	120.833336	4.2916665	9.416667	0.0	9.78274	5.6666665	136.92216634750366
437	3.3503616	1.2029146	5.0657706	0.55	132.875	0.6510101	0.95	0.3	0.73125005	0.95	0.4	0.65000004	1.0026453	157.0	124.791664	4.125	8.083333	0.0	10.200858	5.0416665	138.40374732017517
438	3.4770117	1.3703213	4.866667	0.0	136.0	0.6965	1.0	0.3	0.85833335	1.0	0.7	0.65000004	1.1206824	166.0	125.958336	4.1666665	10.041667	0.0	8.116803	5.25	133.42614316940308
439	3.4269288	1.3169246	5.018182	0.2	152.0	0.619	0.85	0.3	0.62727267	0.85	0.35	0.6	1.2588037	184.0	142.04167	4.1666665	9.958333	0.0	14.520203	5.1666665	133.66336750984192
440	3.5156887	1.4179189	5.3753967	0.2	130.33333	0.65882355	0.95	0.25	0.735	0.95	0.3	0.6	0.91814196	153.0	121.333336	4.25	9.0	0.0	9.470855	5.25	134.9420461654663
441	3.4896421	1.4085034	5.1203923	0.0	128.79167	0.6585859	0.95	0.15	0.7722222	0.95	0.55	0.8	0.71191865	175.0	120.125	4.125	8.666667	0.0	9.5970335	5.0833335	131.967524766922
442	3.8485925	1.137676	5.075556	0.5142856	123.583336	0.6252293	1.0	0.25	0.69	1.0	0.25	0.5	1.4555383	161.0	113.5	4.5416665	10.083333	0.0	10.549577	5.625	140.96583700180054
443	3.7450886	1.1369021	4.923077	0.8888889	115.958336	0.63738316	0.90000004	0.25	0.79285717	0.90000004	0.55	0.75	1.1307828	190.0	107.083336	4.4583335	8.875	0.0	9.224639	5.2083335	135.28671956062317
444	3.6067169	1.4383085	4.9333334	0.0	126.166664	0.6362745	0.95	0.15	0.78125	0.95	0.6	0.6	1.2725168	157.0	116.083336	4.25	10.083333	0.0	7.938933	5.2916665	137.30796432495117
445	3.4292116	1.4048736	5.2126985	0.2	137.08333	0.669802	0.95	0.3	0.825	0.95	0.55	0.6	1.2449286	165.0	126.708336	4.2083335	10.375	0.0	12.231662	5.5416665	134.61227345466614
446	3.2910588	1.3490576	4.6735044	0.63529414	139.125	0.6293815	0.95	0.35	0.76250005	0.95	0.55	0.5	1.5161129	216.0	130.5	4.0416665	8.625	0.0	11.471692	5.5833335	135.29295015335083
447	3.5197856	1.2313019	4.7515154	0.6	130.75	0.6163461	0.90000004	0.25	0.76874995	0.90000004	0.6	0.45000002	1.482062	169.0	121.75	4.3333335	9.0	0.0	10.649151	5.25	138.86771249771118
448	3.1846454	1.5876476	4.8750877	0.0	129.95833	0.5854166	0.90000004	0.25	0.7714286	0.90000004	0.65000004	0.55	1.359533	161.0	121.416664	4.0	8.541667	0.0	12.617997	5.0	135.22529435157776
449	3.2711875	1.1803392	4.9666667	0.68235296	151.125	0.59343433	0.95	0.1	0.675	0.95	0.3	0.55	1.2283579	170.0	140.91667	4.125	10.208333	0.0	12.004392	5.2916665	135.03715586662292
450	3.35728	1.4656773	5.200635	0.0	144.45833	0.61421055	0.90000004	0.1	0.6642857	0.90000004	0.25	0.3	2.0000815	166.0	134.0	3.9583333	10.458333	0.0	7.655478	5.2083335	136.80603122711182
451	3.3043158	1.4012687	4.647619	0.0	138.95833	0.64591837	0.95	0.25	0.76	0.95	0.45000002	0.55	2.2449684	188.0	130.83333	4.0833335	8.125	0.0	8.500242	4.9583335	153.6353244781494
452	3.5550013	1.141537	4.9076924	0.6	135.95833	0.62884617	0.95	0.2	0.6375	0.95	0.25	0.5	1.2473826	162.0	126.208336	4.3333335	9.75	0.0	10.367462	5.5416665	139.37821745872498
453	3.6556242	1.2707781	5.249524	0.0	129.875	0.6893204	1.0	0.25	0.8	1.0	0.5	0.75	1.1916641	180.0	120.416664	4.2916665	9.458333	0.0	8.012193	5.375	141.00518822669983
454	3.82083	1.0049498	5.1066666	1.0352942	114.791664	0.67090917	1.0	0.3	0.8	1.0	0.45000002	0.4	2.137463	178.0	105.75	4.5833335	9.041667	0.0	9.023833	5.5	144.5722155570984
455	3.5939648	1.0692086	4.8555846	0.55	151.45833	0.6961539	0.95	0.3	0.75	0.95	0.55	0.75	0.9374784	178.0	141.875	4.3333335	9.583333	0.0	14.371696	5.4166665	142.53184938430786
456	3.1989644	1.4999331	5.12381	0.0	158.0	0.68829787	1.0	0.3	0.77000004	1.0	0.4	0.7	1.08275	168.0	150.04167	3.9166667	7.9583335	0.0	20.00145	4.75	131.67598628997803
457	3.423056	1.6058017	5.186667	0.0	113.75	0.63958335	0.95	0.25	0.8	0.95	0.5	0.85	1.050844	169.0	104.416664	4.0	9.333333	0.0	7.2746873	4.9583335	149.71299195289612
458	3.7781537	0.9669717	4.6076193	0.2	110.833336	0.63348216	0.90000004	0.3	0.69285715	0.90000004	0.45000002	0.3	1.683315	197.0	101.708336	4.6666665	9.125	0.0	9.768401	5.5	140.76299118995667
459	3.6939905	1.0753418	4.7780266	1.2307693	130.33333	0.6694445	0.95	0.25	0.71111107	0.95	0.45000002	0.6	1.353713	155.0	120.291664	4.5	10.041667	0.0	12.322452	5.5833335	136.34541082382202
460	3.5477417	1.3417201	4.96	0.0	141.5	0.6632353	0.95	0.3	0.78	0.95	0.45000002	0.65000004	1.2331014	200.0	131.79167	4.25	9.708333	0.0	10.241238	5.375	136.18204426765442
461	3.2478764	1.4459063	4.7911115	0.2	146.375	0.63697916	0.90000004	0.25	0.7111111	0.90000004	0.45000002	0.35	2.4799962	186.0	139.04167	4.0	7.3333335	0.0	12.727649	4.5	129.71660923957825
462	3.2008507	1.4486682	4.629206	0.0	137.45833	0.6731183	1.0	0.35	0.8	1.0	0.55	0.7	1.3642322	179.0	129.70833	3.875	7.75	0.0	12.24512	4.625	138.11379599571228
463	3.4383287	1.5875621	5.230476	0.2	141.83333	0.69175255	0.95	0.25	0.74375004	0.95	0.45000002	0.55	1.4094012	163.0	132.79167	4.0416665	9.041667	0.0	12.805831	4.8333335	132.5696587562561
464	3.8131752	1.3490093	5.28	0.2	117.541664	0.6957547	0.95	0.2	0.84375	0.95	0.7	0.6	1.7840084	180.0	107.791664	4.4166665	9.75	0.0	8.290936	5.2083335	138.12235260009766
465	2.947441	1.6102962	5.024762	0.0	150.625	0.6649426	0.95	0.4	0.75625	0.95	0.45000002	0.55	1.4455945	163.0	142.58333	3.625	8.041667	0.0	18.02321	4.2916665	131.19515180587769
466	3.6028488	1.2474327	4.8444448	0.2	133.66667	0.6278302	0.90000004	0.25	0.71875	0.90000004	0.4	0.45000002	2.309012	184.0	123.708336	4.4166665	9.958333	0.0	12.967792	5.25	142.41926884651184
467	3.3446443	1.6814559	5.386667	0.0	148.20833	0.6844086	1.0	0.2	0.8125	1.0	0.4	0.7	1.1889206	149.0	140.75	3.875	7.4583335	0.0	11.57394	4.7916665	131.20653247833252
468	3.7982311	1.1781036	4.84	0.72	131.41667	0.68095237	1.0	0.2	0.7166667	1.0	0.55	0.85	0.96464187	167.0	121.5	4.375	9.916667	0.0	9.378229	5.4583335	139.94396376609802
469	3.5628395	1.64104	5.514286	0.0	139.70833	0.6752525	1.0	0.2	0.75625	1.0	0.4	0.4	1.4026401	213.0	130.625	4.125	9.083333	0.0	10.19132	5.2083335	137.31222534179688
470	3.962288	1.066828	4.9561906	0.99999994	124.125	0.70277774	1.0	0.35	0.7909092	1.0	0.5	0.65000004	1.1647882	157.0	114.083336	4.5	10.041667	0.0	13.157723	5.5833335	136.26718926429749
471	3.8142586	1.0826942	4.807619	0.5142857	128.75	0.65324074	1.0	0.15	0.79375005	1.0	0.55	0.5	1.3761393	173.0	119.083336	4.5	9.666667	0.0	11.672999	5.5	138.01489281654358
472	3.6515465	1.4262432	5.1073594	0.2	127.875	0.58495146	0.90000004	0.15	0.685	0.90000004	0.4	0.55	1.3149102	157.0	118.583336	4.2916665	9.291667	0.0	12.286189	5.25	132.98094725608826
473	3.6297305	1.2007887	4.9266667	0.5333333	140.83333	0.68523806	0.95	0.2	0.7125	0.95	0.2	0.65000004	1.2272466	176.0	131.45833	4.375	9.375	0.0	12.153934	5.375	137.9629294872284
474	3.5990098	1.2812977	5.182857	0.90000004	142.125	0.6959595	0.95	0.25	0.82000005	0.95	0.65000004	0.5	1.6270794	180.0	133.16667	4.125	8.958333	0.0	10.842977	5.375	133.8540337085724
475	3.8439586	1.2618611	5.0133333	0.0	107.458336	0.67850465	0.95	0.35	0.73888886	0.95	0.4	0.7	0.8891613	173.0	98.291664	4.4583335	9.166667	0.0	10.558099	5.3333335	133.76730179786682
476	3.5135448	1.3674445	5.247619	0.56	139.95833	0.72499996	0.95	0.35	0.8	0.95	0.5	0.65000004	1.5973952	194.0	131.54167	4.0833335	8.416667	0.0	12.601525	5.0	138.49307322502136
477	3.739877	1.3624132	5.0666666	0.6285714	134.29167	0.6529127	0.90000004	0.2	0.8	0.90000004	0.6	0.4	1.4401537	207.0	124.375	4.2916665	9.916667	0.0	14.09525	5.5	149.70448064804077
478	3.7799876	1.1662444	5.246667	0.0	117.833336	0.64764154	0.95	0.25	0.725	0.95	0.35	0.7	0.9872071	166.0	108.0	4.4166665	9.833333	0.0	9.743798	5.2916665	134.49854683876038
479	3.9347074	1.0917908	5.075556	0.6	115.208336	0.62142855	0.95	0.2	0.70416665	0.95	0.4	0.4	1.5854404	178.0	103.583336	4.6666665	11.625	0.0	9.22359	5.875	140.46819067001343
480	3.4431026	1.5414585	4.898693	0.0	155.83333	0.65561223	0.95	0.3	0.75	0.95	0.55	0.7	1.0278502	184.0	147.70833	4.0833335	8.125	0.0	13.671486	5.125	134.9719169139862
481	3.7025387	1.4282811	5.32362	0.0	115.291664	0.64901966	0.95	0.25	0.761111	0.95	0.4	0.8	1.3962528	200.0	105.833336	4.25	9.458333	0.0	8.953757	5.1666665	131.68109726905823
482	3.7490108	1.1983442	5.1666665	0.6285714	134.58333	0.65235853	0.95	0.3	0.7	0.95	0.45000002	0.6	1.7197533	173.0	125.625	4.4166665	8.958333	0.0	14.211537	5.2083335	132.05096864700317
483	3.6318274	1.1783975	5.3142858	1.0400001	148.625	0.6221154	0.95	0.15	0.665	0.95	0.15	0.45000002	1.3689004	204.0	138.83333	4.3333335	9.791667	0.0	13.565455	5.5	129.45787978172302
484	3.7028658	1.3323672	4.855195	0.2	118.375	0.642381	0.95	0.2	0.7277777	0.95	0.35	0.5	1.4162391	200.0	109.583336	4.375	8.791667	0.0	10.104777	5.3333335	135.89216899871826
485	3.636384	1.3729074	5.2515154	0.0	127.291664	0.6485294	0.95	0.3	0.75625	0.95	0.4	0.7	1.0942367	179.0	118.666664	4.25	8.625	0.0	8.667381	5.7083335	137.6299831867218
486	3.6123657	1.3106929	5.1163006	0.2	110.541664	0.63066036	0.95	0.15	0.71111107	0.95	0.35	0.75	1.087507	152.0	101.375	4.4166665	9.166667	0.0	8.267646	5.5833335	144.2782061100006
487	3.5256033	1.1947874	5.252381	0.2	142.5	0.64759624	1.0	0.3	0.75624996	1.0	0.45000002	0.6	1.202573	145.0	132.625	4.3333335	9.875	0.0	13.25661	5.25	149.73780012130737
488	3.554643	1.3954148	4.9794874	0.0	127.0	0.58861387	0.90000004	0.2	0.62500006	0.90000004	0.3	0.5	1.4958222	153.0	117.625	4.2083335	9.375	0.0	10.831418	5.25	140.18907260894775
489	3.7079537	1.3046296	5.2686815	0.2	128.79167	0.6528571	0.95	0.3	0.7875	0.95	0.5	0.6	1.5245472	178.0	119.125	4.375	9.666667	0.0	10.786415	5.4166665	136.87986850738525
490	3.861614	1.1053704	4.881905	0.44705883	126.166664	0.65642196	0.95	0.2	0.72272724	0.95	0.5	0.8	0.74185234	139.0	115.958336	4.5416665	10.208333	0.0	10.819417	5.7916665	134.76087498664856
491	3.831569	1.3328741	5.032381	0.2	117.25	0.6747664	1.0	0.2	0.7571429	1.0	0.5	0.4	1.5285316	218.0	107.208336	4.4583335	10.041667	0.0	8.950128	5.7083335	132.87475299835205
492	4.174633	0.8322709	4.8952384	0.7294118	103.416664	0.6526088	0.95	0.2	0.7125	0.95	0.45000002	0.8	0.71740276	171.0	93.541664	4.7916665	9.875	0.0	9.092767	5.75	137.78585648536682
493	3.3148537	1.6460174	5.017778	0.0	133.70833	0.6851064	0.95	0.3	0.72	0.95	0.3	0.7	1.2095201	208.0	125.458336	3.9166667	8.25	0.0	7.5888925	4.8333335	127.55831599235535
494	3.7867453	1.486828	5.12381	0.0	124.708336	0.7230392	1.0	0.2	0.8000001	1.0	0.45000002	0.8	1.3467547	184.0	115.416664	4.25	9.291667	0.0	9.449661	5.5	132.43934440612793
495	3.6975543	1.2200406	5.133333	0.85	137.5	0.69805825	0.95	0.25	0.70625	0.95	0.35	0.65000004	1.0406338	191.0	127.958336	4.2916665	9.541667	0.0	11.539612	5.1666665	153.3954529762268
496	3.8864174	1.3273926	5.4363637	0.0	105.333336	0.63831776	1.0	0.2	0.75	1.0	0.3	0.85	0.6061066	208.0	96.25	4.4583335	9.083333	0.0	7.0462403	5.5416665	159.74433422088623
497	3.282137	1.3797523	4.8309526	0.0	139.58333	0.61479586	0.90000004	0.2	0.735	0.90000004	0.55	0.4	1.9646358	186.0	131.125	4.0833335	8.458333	0.0	12.6335335	4.7916665	158.74407076835632
498	3.4303143	1.252643	4.985641	0.6	140.25	0.66435647	0.95	0.25	0.74375	0.95	0.5	0.8	0.8696162	220.0	130.66667	4.2083335	9.583333	0.0	12.004539	5.4583335	161.1837236881256
499	3.5347683	1.2749641	4.809524	0.90000004	150.875	0.6105769	0.90000004	0.25	0.69285715	0.90000004	0.35	0.35	2.1438918	170.0	140.91667	4.3333335	9.958333	0.0	16.79509	5.125	198.08696007728577
500	3.277298	1.5812094	4.9276924	0.0	141.33333	0.6626316	0.90000004	0.25	0.75	0.90000004	0.5	0.5	1.2484362	198.0	132.45833	3.9583333	8.875	0.0	11.063647	5.0416665	142.53892159461975
