Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Acc	MaxAcc	MinAcc	MaxTrialAcc	MaxMaxTrialAcc	MinMaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
375	3.5247002	1.1742966	4.8105984	0.9714286	127.833336	0.56009614	0.90000004	0.2	0.7071429	0.90000004	0.5	0.6	1.5009077	155.0	118.583336	4.3333335	9.25	0.0	11.028201	5.4583335	137.4023299217224
376	3.7852287	1.0179255	5.235043	0.7733334	123.0	0.63348633	0.95	0.25	0.7571429	0.95	0.45000002	0.4	1.9438032	146.0	113.458336	4.5416665	9.541667	0.0	11.14429	5.5	141.09407830238342
377	3.7114391	1.2091144	4.770953	0.2	114.166664	0.5773585	0.90000004	0.15	0.66	0.90000004	0.25	0.4	2.2035656	162.0	104.916664	4.4166665	9.25	0.0	8.099361	5.4166665	131.3019585609436
378	3.6344426	1.2516	4.7285714	0.71999997	128.20833	0.63173074	0.95	0.35	0.80833334	0.95	0.7	0.65000004	1.2135375	117.0	119.083336	4.3333335	9.125	0.0	12.811234	5.4166665	124.52438497543335
379	3.8238382	0.83320516	4.7063494	0.6285714	128.625	0.64144135	0.95	0.25	0.69285715	0.95	0.35	0.7	1.0347	162.0	118.208336	4.625	10.416667	0.0	9.979552	5.8333335	129.82395839691162
380	3.6520932	1.1999452	4.661905	0.6	134.41667	0.615566	1.0	0.2	0.71428573	1.0	0.35	0.5	1.5720004	170.0	125.208336	4.4166665	9.208333	0.0	10.674497	5.375	125.27209258079529
381	3.7693694	0.7970712	4.621039	1.6666666	123.0	0.5765766	0.90000004	0.15	0.65909094	0.90000004	0.3	0.55	2.0133595	178.0	112.0	4.625	11.0	0.0	10.389954	5.5833335	130.73785758018494
382	3.4892976	1.30035	4.853582	0.0	134.45833	0.56153846	0.90000004	0.15	0.675	0.90000004	0.4	0.75	0.9741403	160.0	124.833336	4.3333335	9.625	0.0	10.07378	5.3333335	128.93404269218445
383	3.7745278	1.323324	4.9533334	0.2	121.333336	0.599537	0.90000004	0.15	0.69285715	0.90000004	0.15	0.55	1.0246348	162.0	110.125	4.5	11.208333	0.0	16.44823	5.5833335	127.76717495918274
384	3.470578	1.2622588	5.0133333	0.45714283	136.66667	0.5965686	0.90000004	0.1	0.6875	0.90000004	0.35	0.55	1.6933295	163.0	127.833336	4.25	8.833333	0.0	10.997081	5.625	127.95677757263184
385	3.4591112	1.0822287	4.653333	0.8363636	137.54167	0.6262136	0.85	0.25	0.7	0.85	0.5	0.45000002	1.3381325	160.0	127.416664	4.2916665	10.125	0.0	9.3049	5.6666665	124.42900156974792
386	3.674277	1.0765263	5.11873	1.5	130.95833	0.6088785	0.90000004	0.25	0.7	0.90000004	0.45000002	0.65000004	1.0516378	173.0	121.291664	4.4583335	9.666667	0.0	10.937009	5.75	127.97098183631897
387	3.562193	1.2408344	4.76	0.55	124.041664	0.62009805	1.0	0.2	0.69545454	1.0	0.35	0.6	1.256131	162.0	115.75	4.25	8.291667	0.0	12.071831	5.1666665	131.28609371185303
388	3.8241336	0.95925856	4.8505983	1.1428571	133.375	0.5972973	1.0	0.2	0.6388889	1.0	0.2	0.75	1.352046	193.0	123.958336	4.625	9.416667	0.0	11.893005	5.8333335	138.44222211837769
389	3.3449764	1.4559431	4.8444443	0.0	120.333336	0.6319588	0.95	0.25	0.74444443	0.95	0.45000002	0.6	1.2117593	174.0	111.375	4.0416665	8.958333	0.0	8.454235	5.0	143.3376932144165
390	3.584078	1.3842152	4.888889	0.0	116.708336	0.6081731	0.95	0.25	0.80625	0.95	0.6	0.4	1.7206833	158.0	108.166664	4.3333335	8.541667	0.0	9.298178	5.0416665	147.43570733070374
391	3.2914104	1.2835226	4.8094807	0.2	144.375	0.583	0.90000004	0.25	0.70000005	0.90000004	0.45000002	0.4	1.6979097	163.0	133.83333	4.1666665	10.541667	0.0	7.810843	5.7083335	126.39629626274109
392	3.5583727	1.153078	4.666667	0.2	145.5	0.58571434	0.90000004	0.15	0.71250004	0.90000004	0.45000002	0.7	1.070775	149.0	135.70833	4.375	9.791667	0.0	11.346255	5.4583335	128.41456031799316
393	3.449958	1.156428	4.9553113	0.0	139.70833	0.58592236	1.0	0.15	0.73749995	1.0	0.55	0.6	1.2832948	156.0	130.41667	4.2916665	9.291667	0.0	10.755318	5.625	124.74056816101074
394	3.0905616	1.6456512	5.026349	0.0	141.41667	0.60923916	0.90000004	0.15	0.72	0.90000004	0.45000002	0.4	1.9797786	134.0	132.66667	3.8333333	8.75	0.0	12.586808	5.0	122.9301187992096
395	3.6463082	1.2560586	4.7348485	0.45714283	131.375	0.6192308	0.95	0.15	0.745	0.95	0.45000002	0.85	1.1829379	129.0	122.541664	4.3333335	8.833333	0.0	11.736367	5.5416665	127.41090250015259
396	3.54509	1.3601015	5.0666666	0.0	100.333336	0.6272277	0.95	0.2	0.71	0.95	0.4	0.7	1.1234014	137.0	92.041664	4.2083335	8.291667	0.0	9.307578	5.25	124.19864106178284
397	3.1514738	1.5295665	4.569524	0.0	130.5	0.5921875	0.90000004	0.05	0.68333334	0.90000004	0.3	0.7	1.130447	179.0	121.458336	4.0	9.041667	0.0	9.43241	5.0	120.86408352851868
398	3.391133	1.3612548	4.5921855	0.0	129.375	0.62749994	0.95	0.25	0.6722222	0.95	0.3	0.65000004	1.4683249	168.0	119.791664	4.1666665	9.583333	0.0	9.593488	5.2916665	125.8308732509613
399	3.5913124	1.2765485	4.8454547	0.47272724	133.20833	0.59134614	0.90000004	0.2	0.68000007	0.90000004	0.35	0.65000004	1.1387765	162.0	123.291664	4.3333335	9.916667	0.0	11.268247	5.6666665	123.79872035980225
400	3.9362934	0.81541175	4.8401155	1.5600001	122.791664	0.5668142	0.95	0.15	0.6875	0.95	0.3	0.3	2.0418084	164.0	112.125	4.7083335	10.666667	0.0	9.439423	5.7083335	128.9625415802002
401	2.7544765	1.5880742	4.86	0.0	153.0	0.5668605	1.0	0.25	0.6571428	1.0	0.35	0.6	1.2119908	170.0	145.58333	3.5833333	7.4166665	0.0	11.610077	4.3333335	122.00937175750732
402	3.8614466	1.0435578	5.04	0.0	133.83333	0.593578	0.95	0.15	0.6944444	0.95	0.35	0.7	0.958704	154.0	123.791664	4.5416665	10.041667	0.0	9.979016	5.4166665	132.9274389743805
403	3.3725529	1.1613529	4.5085716	0.2	118.708336	0.58980584	0.90000004	0.15	0.68125	0.90000004	0.45000002	0.55	1.696615	134.0	109.291664	4.2916665	9.416667	0.0	10.467182	5.5416665	136.43147826194763
404	3.637275	0.99538046	4.6555557	0.2	129.54167	0.5311927	0.85	0.2	0.6125	0.85	0.25	0.6	1.1807972	181.0	119.875	4.5416665	9.666667	0.0	11.726277	5.6666665	158.93797159194946
405	3.7023404	1.0050907	4.909524	0.0	130.20833	0.5651376	0.85	0.05	0.5928572	0.85	0.25	0.75	1.0549289	160.0	120.083336	4.5416665	10.125	0.0	10.476363	5.8333335	141.45291113853455
406	2.9823902	1.5395404	4.856364	0.0	123.458336	0.59333336	0.85	0.2	0.6090909	0.85	0.3	0.5	1.4751292	174.0	115.75	3.75	7.7083335	0.0	9.755755	4.8333335	129.9550359249115
407	3.4714928	1.1692901	5.140931	1.0666667	125.958336	0.5830097	0.90000004	0.2	0.635	0.90000004	0.2	0.75	1.1704246	197.0	117.0	4.2916665	8.958333	0.0	12.810234	5.5416665	137.2099540233612
408	3.732314	1.3211204	5.0666666	0.2	122.375	0.6438679	1.0	0.25	0.7388889	1.0	0.3	0.35	1.8504108	187.0	112.875	4.4166665	9.5	0.0	14.833392	5.375	132.28604745864868
409	3.5372524	1.3921618	5.482727	0.6	130.79167	0.58640784	0.95	0.1	0.7277778	0.95	0.2	0.5	1.4078757	169.0	120.458336	4.2916665	10.333333	0.0	10.100345	5.5833335	137.67242693901062
410	3.451997	1.3281003	5.127677	0.2	119.625	0.6034313	0.95	0.2	0.725	0.95	0.25	0.7	1.0366168	175.0	111.208336	4.25	8.416667	0.0	10.684657	5.375	133.53153133392334
411	3.5422087	1.2989668	4.775238	0.0	137.0	0.59238094	0.90000004	0.25	0.65555555	0.90000004	0.4	0.8	0.6346692	134.0	126.833336	4.375	10.166667	0.0	10.030538	5.4166665	133.42984175682068
412	3.9529216	0.75890404	4.9065657	2.1454546	118.125	0.59695655	0.90000004	0.2	0.64444447	0.90000004	0.25	0.65000004	1.236408	153.0	107.083336	4.7916665	11.041667	0.0	9.851377	5.9166665	140.0372714996338
413	3.8183186	1.1658283	5.113333	0.6	134.41667	0.6370369	1.0	0.2	0.7375	1.0	0.2	0.65000004	1.2912011	152.0	124.625	4.5	9.791667	0.0	10.184522	5.7083335	138.73510265350342
414	3.31229	1.3372383	5.253333	0.45	122.416664	0.582	0.95	0.25	0.6750001	0.95	0.3	0.65000004	1.3888315	209.0	112.916664	4.1666665	9.5	0.0	9.127601	5.25	134.65908908843994
415	3.6784294	1.4541597	5.090308	0.0	129.375	0.6579208	0.90000004	0.25	0.7111111	0.90000004	0.45000002	0.85	0.7168536	175.0	119.875	4.2083335	9.5	0.0	10.356711	5.2916665	133.6571626663208
416	3.7837803	1.0778382	5.138528	0.6000001	135.5	0.6079439	0.95	0.15	0.705	0.95	0.4	0.65000004	1.1800734	205.0	126.125	4.4583335	9.375	0.0	11.88341	5.6666665	137.05188751220703
417	3.3977478	1.353126	4.7644444	0.59999996	129.75	0.60050005	0.90000004	0.2	0.66666675	0.90000004	0.2	0.6	1.3149627	158.0	120.708336	4.1666665	9.041667	0.0	10.795845	4.7916665	130.3906226158142
418	3.2221043	1.6225691	4.9473195	0.0	131.29167	0.57634413	0.95	0.2	0.69500005	0.95	0.25	0.65000004	1.377438	166.0	123.916664	3.875	7.375	0.0	16.181486	4.5416665	126.70757555961609
419	3.0990422	1.4279989	5.2646155	0.2	158.08333	0.6365591	0.95	0.25	0.6833333	0.95	0.25	0.65000004	1.4860947	172.0	149.5	3.875	8.583333	0.0	11.199094	4.7916665	135.78312420845032
420	3.8038852	0.8569102	4.7252526	0.9230769	119.791664	0.54279274	0.90000004	0.05	0.6785714	0.90000004	0.45000002	0.45000002	1.4943491	142.0	110.291664	4.625	9.5	0.0	10.647935	5.8333335	140.17583465576172
421	3.3824158	1.4056125	4.889697	0.2	152.58333	0.585	0.95	0.2	0.6944444	0.95	0.3	0.6	1.7895584	171.0	144.0	4.1666665	8.583333	0.0	14.319782	4.9583335	133.1884377002716
422	3.4685946	1.2917781	5.1739316	0.75555557	139.25	0.63737863	0.95	0.3	0.83125	0.95	0.7	0.75	0.77166677	173.0	130.25	4.2916665	9.0	0.0	10.652469	5.2083335	135.46058106422424
423	3.490279	1.398266	4.753846	0.0	120.166664	0.5627451	1.0	0.25	0.625	1.0	0.4	0.45000002	2.1992733	189.0	111.375	4.25	8.791667	0.0	8.828712	5.2083335	142.43897676467896
424	3.4608085	1.4952576	5.1317463	0.2	119.25	0.5970874	1.0	0.25	0.64444447	1.0	0.35	0.65000004	1.0372701	154.0	110.708336	4.2916665	8.541667	0.0	13.733471	5.25	133.33889627456665
425	3.4830425	1.2629058	5.181818	0.0	130.20833	0.5629808	0.85	0.15	0.6	0.85	0.3	0.65000004	1.5913644	178.0	120.75	4.3333335	9.458333	0.0	11.160945	5.4583335	137.60825562477112
426	3.1731818	1.3013856	4.4438386	0.2	132.875	0.5282829	0.8	0.1	0.5777778	0.8	0.3	0.35	1.7127755	189.0	124.291664	4.125	8.583333	0.0	9.433696	5.4166665	134.6450972557068
427	3.2581491	1.3834331	4.6885715	0.0	132.79167	0.5708334	0.90000004	0.15	0.67222226	0.90000004	0.5	0.8	0.87261546	215.0	124.083336	4.0	8.708333	0.0	10.163415	5.0	132.54733276367188
428	3.4271958	1.4200821	5.0976624	0.0	132.79167	0.57574254	0.85	0.2	0.67222226	0.85	0.35	0.75	0.9114479	175.0	123.541664	4.2083335	9.25	0.0	8.340686	5.0	158.02533173561096
429	3.443247	1.519317	4.871111	0.0	119.541664	0.564	0.95	0.15	0.73333335	0.95	0.45000002	0.65000004	1.1086498	207.0	111.666664	4.1666665	7.875	0.0	9.710682	4.9166665	139.2114601135254
430	3.491883	1.3587532	5.33	0.69090915	127.291664	0.54257435	0.95	0.15	0.71363634	0.95	0.45000002	0.75	0.9725197	156.0	118.416664	4.2083335	8.875	0.0	12.845951	5.5416665	145.6431040763855
431	3.5106285	1.5359703	4.8460317	0.0	115.208336	0.588	0.90000004	0.25	0.70000005	0.90000004	0.35	0.4	1.2529061	169.0	106.75	4.1666665	8.458333	0.0	8.765158	4.9166665	132.09795546531677
432	3.3934371	1.2733765	4.769524	0.2	140.08333	0.6183169	0.95	0.25	0.7722222	0.95	0.55	0.6	1.5255381	155.0	131.41667	4.2083335	8.666667	0.0	13.094924	5.1666665	142.49554014205933
433	3.3990211	1.5975492	5.186667	0.2	142.20833	0.6723959	1.0	0.1	0.76428574	1.0	0.45000002	0.55	1.2475753	142.0	133.375	4.0	8.833333	0.0	10.49764	4.9583335	141.055415391922
434	3.4799635	1.0251412	4.7412586	0.7076923	153.79167	0.6192308	0.90000004	0.15	0.69500005	0.90000004	0.4	0.85	1.0487113	134.0	143.375	4.3333335	10.416667	0.0	10.849315	5.5416665	150.6289620399475
435	3.2759514	1.5926859	4.64	0.2	132.41667	0.5789473	0.85	0.25	0.68636364	0.85	0.3	0.5	1.9334749	152.0	124.0	3.9583333	8.416667	0.0	9.863752	4.75	128.02600264549255
436	3.3944302	1.3750736	4.653333	0.5411765	146.45833	0.60353535	0.95	0.15	0.6666666	0.95	0.15	0.85	1.023144	143.0	137.16667	4.125	9.291667	0.0	9.853145	4.7916665	134.25704884529114
437	3.266466	1.4778163	4.8323812	0.0	122.375	0.60979384	0.95	0.2	0.74375	0.95	0.5	0.6	1.0728588	167.0	113.541664	4.0416665	8.833333	0.0	9.000778	4.9166665	133.80159449577332
438	3.912689	0.89913476	4.888283	1.72	124.375	0.55803573	0.85	0.15	0.7214286	0.85	0.55	0.65000004	1.3237075	173.0	114.458336	4.6666665	9.916667	0.0	11.866145	5.5833335	148.94823288917542
439	2.890508	1.5483195	4.8648353	0.50666666	150.41667	0.53258425	0.85	0.25	0.6214286	0.85	0.25	0.6	1.236845	182.0	142.0	3.7083333	8.416667	0.0	7.693251	4.9583335	130.1555449962616
440	3.8815906	0.92471236	4.8623376	1.3466667	115.125	0.61294645	0.90000004	0.15	0.67777777	0.90000004	0.45000002	0.65000004	0.91416395	142.0	104.583336	4.6666665	10.541667	0.0	7.951212	6.3333335	142.09994649887085
441	3.5482953	1.1382456	4.89039	0.6	128.58333	0.57028306	0.95	0.15	0.73333335	0.95	0.45000002	0.65000004	1.5522845	119.0	119.916664	4.4166665	8.666667	0.0	13.556363	5.25	133.14337277412415
442	3.7306435	1.1194158	5.0285716	0.0	132.04167	0.6271028	0.90000004	0.25	0.6642857	0.90000004	0.35	0.7	1.115794	150.0	123.625	4.4583335	8.416667	0.0	10.84937	5.3333335	137.9048936367035
443	3.6941326	0.91418594	4.540979	1.3333334	121.625	0.5722727	0.85	0.2	0.65000004	0.85	0.45000002	0.7	1.4951766	160.0	112.875	4.5833335	8.75	0.0	16.524605	5.2916665	132.76597261428833
444	3.875412	0.704126	4.690909	1.72	112.291664	0.5666667	0.8	0.05	0.6888889	0.8	0.6	0.75	1.28747	151.0	101.583336	4.75	10.708333	0.0	8.142375	6.0416665	140.5454170703888
445	3.211872	1.5009224	5.031919	0.0	133.08333	0.58247423	0.95	0.15	0.6642857	0.95	0.35	0.7	0.9725315	161.0	125.041664	4.0416665	8.041667	0.0	9.934045	4.8333335	136.21405696868896
446	3.2386754	1.6880125	5.375238	0.0	150.125	0.65217394	0.95	0.2	0.8214286	0.95	0.55	0.90000004	0.6326345	140.0	142.0	3.8333333	8.125	0.0	8.438943	4.8333335	130.98173928260803
447	3.4105132	1.0363595	4.6755557	1.0285714	124.833336	0.55	0.90000004	0.15	0.65	0.90000004	0.35	0.55	1.9434211	161.0	115.583336	4.375	9.25	0.0	8.003168	5.375	134.56235551834106
448	3.6597214	1.2041998	4.866667	0.0	126.958336	0.5799066	0.95	0.15	0.5875	0.95	0.25	0.55	1.1601024	138.0	117.666664	4.4583335	9.291667	0.0	7.9830017	5.4166665	144.23988938331604
449	3.507824	1.1108158	4.578124	0.7	139.16667	0.5442857	0.90000004	0.2	0.61111116	0.90000004	0.25	0.6	1.16562	165.0	128.66667	4.375	10.5	0.0	7.7262893	5.5833335	138.0380892753601
450	3.375063	1.3084648	5.0590477	0.2	128.58333	0.5826733	0.95	0.15	0.7125	0.95	0.2	0.7	0.72595143	158.0	118.875	4.2083335	9.708333	0.0	11.627805	5.4166665	130.28871130943298
451	3.703605	1.33874	4.939163	0.0	110.125	0.64271843	1.0	0.15	0.8	1.0	0.55	0.75	0.9836151	134.0	101.541664	4.2916665	8.583333	0.0	9.270635	5.2083335	134.9331555366516
452	3.8753777	0.8391019	4.7446156	1.3333334	116.291664	0.57522124	0.90000004	0.2	0.7071429	0.90000004	0.45000002	0.75	1.079768	143.0	105.25	4.7083335	11.041667	0.0	10.938271	5.875	139.86324310302734
453	3.3925145	1.3909559	5.0365367	0.5142856	131.625	0.587	0.95	0.2	0.7357143	0.95	0.4	0.65000004	1.3689716	164.0	122.916664	4.1666665	8.708333	0.0	12.670667	5.3333335	144.2843198776245
454	3.1607382	1.4890267	5.030303	0.7764706	139.20833	0.6111703	0.95	0.3	0.71	0.95	0.5	0.35	1.9616165	175.0	130.66667	3.9166667	8.541667	0.0	11.254121	5.125	130.69483399391174
455	3.6568193	1.4257013	5.1257143	0.0	136.66667	0.6257282	0.90000004	0.15	0.64500004	0.90000004	0.35	0.6	1.1378949	132.0	126.875	4.2916665	9.791667	0.0	9.758726	5.4583335	137.889502286911
456	2.7311342	1.769527	4.5257144	0.0	147.04167	0.5668675	0.85	0.2	0.65555555	0.85	0.3	0.6	1.138729	161.0	140.75	3.4583333	6.2916665	0.0	10.823113	4.25	121.74108815193176
457	3.2481778	1.4350054	4.8492064	0.53333336	146.625	0.60744685	0.90000004	0.2	0.7357143	0.90000004	0.55	0.65000004	1.0217869	108.0	137.33333	3.9166667	9.291667	0.0	9.650403	4.8333335	132.82270693778992
458	3.1187165	1.4356499	4.8450727	0.0	150.70833	0.6553192	0.95	0.25	0.73888886	0.95	0.35	0.65000004	1.0773865	130.0	141.83333	3.9166667	8.875	0.0	11.524259	5.0	129.4296374320984
459	2.93979	1.7042725	4.744762	0.0	153.04167	0.59659094	0.85	0.15	0.6722222	0.85	0.4	0.65000004	1.1512601	145.0	145.83333	3.6666667	7.2083335	0.0	15.156428	4.4166665	125.7226951122284
460	3.5707645	1.1393402	4.7535353	0.52307695	124.041664	0.5826923	0.90000004	0.2	0.65555555	0.90000004	0.3	0.3	2.1992762	160.0	115.125	4.3333335	8.916667	0.0	12.538289	5.4583335	128.21071219444275
461	3.259351	1.5080036	5.0874457	0.0	139.25	0.6583333	0.95	0.25	0.70714283	0.95	0.35	0.7	1.0832113	160.0	131.625	4.0	7.625	0.0	10.921501	4.9166665	124.0983099937439
462	3.323246	1.3311777	5.444444	0.6	135.91667	0.628	1.0	0.25	0.74444443	1.0	0.5	0.55	1.0492978	154.0	127.166664	4.1666665	8.75	0.0	12.411247	5.4166665	129.73479175567627
463	3.1850479	1.5859016	4.9342856	0.0	139.91667	0.5968085	0.95	0.2	0.68846154	0.95	0.3	0.75	1.2293036	175.0	132.04167	3.9166667	7.875	0.0	10.448536	5.0	131.23072791099548
464	3.6365821	1.0825598	4.96	1.1	140.20833	0.62242997	0.95	0.2	0.6875	0.95	0.35	0.55	1.3096033	157.0	129.75	4.4583335	10.458333	0.0	12.796477	5.875	146.1468152999878
465	3.669131	1.2821862	5.16	0.2	109.583336	0.56401867	0.90000004	0.25	0.6050001	0.90000004	0.25	0.6	1.1153277	135.0	101.5	4.4583335	8.083333	0.0	9.310168	5.0833335	144.93090105056763
466	3.6377985	1.4546163	5.2484846	0.46153846	118.958336	0.6632353	1.0	0.2	0.8000001	1.0	0.65000004	0.65000004	1.0735989	164.0	108.916664	4.25	10.041667	0.0	7.5545382	5.3333335	127.9714765548706
467	3.7774773	1.246515	4.883023	0.0	132.95833	0.64339626	0.95	0.25	0.7888889	0.95	0.6	0.6	1.2671386	164.0	123.083336	4.4166665	9.875	0.0	13.02946	5.5416665	133.75289583206177
468	3.3313057	1.389167	4.802015	0.2	132.29167	0.6029703	0.90000004	0.2	0.70500004	0.90000004	0.3	0.85	0.62840104	140.0	123.458336	4.2083335	8.833333	0.0	12.99793	5.4166665	126.95550155639648
469	3.613694	1.3424007	5.1555552	0.50666666	137.08333	0.65049016	0.95	0.2	0.7777778	0.95	0.55	0.65000004	0.88594264	140.0	128.16667	4.25	8.916667	0.0	18.687416	5.2083335	125.23033714294434
470	3.2775037	1.31602	4.9292145	0.50000006	135.375	0.595	0.95	0.25	0.7375	0.95	0.45000002	0.8	0.6769413	155.0	125.375	4.1666665	10.0	0.0	10.255393	5.4583335	124.20009994506836
471	3.721447	1.0830475	4.8241267	0.0	109.875	0.62663555	0.95	0.15	0.675	0.95	0.4	0.85	0.9337004	166.0	100.5	4.4583335	9.375	0.0	9.073859	5.7083335	127.02914237976074
472	3.3127491	1.299209	4.660433	0.0	134.875	0.48823524	0.85	0.15	0.6333333	0.85	0.35	0.6	1.4184506	139.0	125.25	4.25	9.625	0.0	10.696789	5.2083335	135.0023169517517
473	3.4372578	1.5062602	5.261039	0.2	122.25	0.644	1.0	0.3	0.85	1.0	0.6	0.65000004	1.1310785	151.0	113.291664	4.1666665	8.958333	0.0	9.8980875	5.25	147.61335682868958
474	3.7206926	1.2834175	5.0070996	0.0	131.625	0.6785715	1.0	0.3	0.7111111	1.0	0.4	0.8	0.67585343	165.0	122.5	4.375	9.125	0.0	10.092896	5.375	153.03067278862
475	3.00185	1.4873302	5.0383196	0.6285714	143.25	0.61263734	0.90000004	0.15	0.7357144	0.90000004	0.5	0.85	0.9170718	181.0	134.91667	3.7916667	8.333333	0.0	13.51678	4.7083335	151.94215273857117
476	3.2020695	1.275557	4.7197113	0.0	162.54167	0.5317709	0.8	0.25	0.63571435	0.8	0.4	0.4	1.6146158	164.0	152.95833	4.0	9.583333	0.0	12.666392	5.1666665	169.20101594924927
477	3.8166132	1.072997	5.1324677	0.88	121.333336	0.58194447	0.90000004	0.15	0.7100001	0.90000004	0.35	0.7	0.8600751	151.0	111.958336	4.5	9.375	0.0	18.532663	5.6666665	186.66615390777588
478	3.298954	1.472327	4.8190475	0.2	143.95833	0.58367354	0.95	0.15	0.675	0.95	0.4	0.6	1.1941974	147.0	135.58333	4.0833335	8.375	0.0	18.021513	4.625	124.72385454177856
479	3.727703	1.1343793	4.8428574	1.0857143	130.66667	0.63679254	0.95	0.25	0.725	0.95	0.35	0.65000004	1.3343226	144.0	121.0	4.4166665	9.666667	0.0	10.466336	5.5833335	127.29326701164246
480	3.5265408	1.6079874	5.034359	0.0	120.958336	0.63282824	0.95	0.15	0.69	0.95	0.25	0.5	1.8180778	164.0	111.75	4.125	9.208333	0.0	10.870215	5.2916665	121.6551353931427
481	3.3454335	1.5166827	5.084849	0.45	138.95833	0.6293814	0.90000004	0.15	0.70000005	0.90000004	0.45000002	0.6	1.3432486	152.0	131.5	4.0416665	7.4583335	0.0	20.60825	4.6666665	115.27876949310303
482	3.0304053	1.5088263	4.6181817	0.2	142.20833	0.5869565	0.95	0.15	0.5928572	0.95	0.2	0.65000004	1.051543	151.0	134.25	3.8333333	7.9583335	0.0	10.264522	4.9583335	116.82297229766846
483	3.728103	1.2035632	4.8333335	0.2	123.541664	0.6495284	0.95	0.25	0.6785714	0.95	0.3	0.75	1.056516	163.0	114.25	4.4166665	9.291667	0.0	10.124951	5.375	124.36880922317505
484	3.6894348	1.2728412	5.264762	0.8000001	123.708336	0.60990566	0.95	0.25	0.67999995	0.95	0.35	0.75	0.8517332	142.0	113.208336	4.4166665	10.5	0.0	9.802413	5.7916665	123.25528693199158
485	3.3793786	1.3522707	4.6136794	0.0	127.0	0.627551	0.90000004	0.2	0.64285713	0.90000004	0.2	0.75	0.94536144	167.0	117.583336	4.0833335	9.416667	0.0	11.587154	5.25	119.4420108795166
486	3.3000164	1.4406947	4.96	0.47272724	159.29167	0.6223958	0.90000004	0.2	0.7785715	0.90000004	0.6	0.6	1.2800069	177.0	149.875	4.0	9.416667	0.0	17.992622	5.1666665	123.35492968559265
487	3.7485218	1.2195358	4.9733334	0.2	104.958336	0.5856482	1.0	0.15	0.69499993	1.0	0.35	0.55	1.2090344	160.0	94.708336	4.5	10.25	0.0	11.235634	5.4166665	131.34447479248047
488	3.4089668	1.3719027	5.180806	0.46153846	142.29167	0.627	0.90000004	0.15	0.68125	0.90000004	0.3	0.85	0.9567688	142.0	131.95833	4.1666665	10.333333	0.0	9.693313	5.2916665	120.39861631393433
489	3.5924504	1.1001507	5.103963	1.6	131.41667	0.6622641	0.95	0.25	0.76875	0.95	0.4	0.85	0.8924979	111.0	120.416664	4.4166665	11.0	0.0	10.404658	5.7916665	133.93100786209106
490	3.638457	1.0945361	4.8194804	0.65000004	113.375	0.6150943	0.95	0.15	0.74375	0.95	0.45000002	0.7	1.0551771	116.0	103.833336	4.4166665	9.541667	0.0	9.002137	5.3333335	128.8929135799408
491	3.500019	1.3243225	4.746667	0.0	135.45833	0.64460784	0.95	0.25	0.685	0.95	0.3	0.8	0.6890346	127.0	126.791664	4.25	8.666667	0.0	12.405023	5.125	128.93044209480286
492	3.5785344	0.86124533	4.463492	1.4246155	139.08333	0.60140187	0.95	0.25	0.7222222	0.95	0.5	0.45000002	1.3677174	167.0	128.29167	4.4583335	10.791667	0.0	10.078559	6.1666665	127.24931979179382
493	3.8235943	1.3051515	5.1400003	0.5714286	130.95833	0.6196261	0.90000004	0.15	0.6875	0.90000004	0.25	0.7	1.2036624	124.0	120.75	4.4583335	10.208333	0.0	10.168724	5.5	134.8590052127838
494	4.039619	0.8942819	4.822222	1.5999999	110.875	0.6530974	0.95	0.2	0.70454544	0.95	0.4	0.45000002	1.410408	174.0	101.416664	4.7083335	9.458333	0.0	9.456706	5.6666665	143.07822060585022
495	3.1267147	1.4385191	4.9333334	0.0	145.875	0.65434784	0.95	0.2	0.75625	0.95	0.5	0.65000004	1.3380492	175.0	137.875	3.8333333	8.0	0.0	9.207401	4.7083335	134.5149962902069
496	3.3520882	1.4167163	4.7428575	0.2	137.45833	0.6056122	0.90000004	0.15	0.6888889	0.90000004	0.3	0.65000004	1.2198389	175.0	127.958336	4.0833335	9.5	0.0	14.877373	4.9583335	135.5192310810089
497	3.3816786	1.1470388	5.1666665	0.75555557	146.33333	0.5901961	0.85	0.1	0.65000004	0.85	0.15	0.75	1.135424	167.0	137.08333	4.25	9.25	0.0	14.659255	5.3333335	136.5307457447052
498	3.3591175	1.3756126	4.847619	0.0	132.54167	0.6460001	0.95	0.3	0.7714285	0.95	0.55	0.8	0.8851199	179.0	122.5	4.1666665	10.041667	0.0	10.539763	5.5833335	138.35069012641907
499	3.5824082	1.0779892	4.92	0.47272724	138.16667	0.64339626	0.90000004	0.1	0.6785714	0.90000004	0.25	0.65000004	1.38054	194.0	128.04167	4.4166665	10.125	0.0	11.252263	5.5833335	139.97451519966125
500	3.5007312	1.2177112	4.8673015	0.2	134.91667	0.6063726	0.90000004	0.15	0.6125	0.90000004	0.35	0.5	1.8214366	192.0	124.583336	4.25	10.333333	0.0	9.631055	5.5833335	145.02490186691284
